time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pwx,Pwy,Pwz,Vwx,Vwy,Vwz
7.648000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.049036,2.329984,0.804405,0.792839,0.137561,-0.518242,-0.287048,-0.119190,0.650131,0.687032,0.000881,-0.425834,0.215839,-0.048046
7.660000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.070140,2.095626,0.797583,0.786484,0.139926,-0.516670,-0.572208,0.278486,0.643961,0.689653,0.000520,-0.462733,0.244040,-0.057541
7.672000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.090687,1.903095,0.791481,0.781043,0.143933,-0.481316,-0.450281,0.329945,0.637604,0.692418,0.000260,-0.490669,0.207549,-0.015762
7.684000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.111693,1.824033,0.785542,0.775949,0.148932,-0.465061,-0.413896,0.409730,0.630863,0.695251,0.000107,-0.516362,0.222542,-0.016081
7.696000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.133736,1.967376,0.779670,0.771966,0.154038,-0.464982,-0.292993,0.384450,0.623870,0.698051,-0.000017,-0.540151,0.190928,0.010431
7.706000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.152898,2.007958,0.774419,0.769876,0.157432,-0.498112,-0.209894,0.345120,0.617387,0.700281,0.000002,-0.620229,0.208132,0.008345
7.718000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.176803,1.992417,0.768778,0.767633,0.161688,-0.483997,-0.165267,0.357379,0.610021,0.702739,-0.000005,-0.619230,0.202620,-0.001822
7.730000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.200431,1.941028,0.763451,0.765734,0.166312,-0.463231,-0.134051,0.386901,0.602835,0.705011,-0.000040,-0.602788,0.187907,-0.004427
7.742000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.223234,1.853137,0.758457,0.764121,0.171311,-0.439642,-0.109112,0.418053,0.596039,0.707039,-0.000076,-0.569579,0.167941,-0.003794
7.754000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.245163,1.844859,0.753770,0.762802,0.176644,-0.416340,-0.084775,0.448061,0.589677,0.708812,-0.000104,-0.533553,0.146766,-0.003278
7.766000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.267783,1.928839,0.748629,0.761833,0.182358,-0.468386,-0.056428,0.482409,0.583266,0.710394,-0.000130,-0.579472,0.137561,-0.002293
7.778000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.291471,2.018828,0.739430,0.761379,0.188581,-0.749367,-0.038604,0.552455,0.573620,0.712063,-0.000150,-0.753491,0.136024,-0.001973
7.790000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.315823,2.012540,0.729736,0.760350,0.195859,-0.837692,-0.069335,0.637698,0.564852,0.713334,-0.000181,-0.724688,0.110117,-0.003607
7.802000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.339761,2.012613,0.719771,0.758961,0.204164,-0.867767,-0.103136,0.716844,0.556816,0.714260,-0.000216,-0.660261,0.081371,-0.003635
7.814000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.364493,2.106855,0.709867,0.757212,0.213363,-0.867337,-0.128016,0.786743,0.550435,0.714903,-0.000248,-0.516276,0.058159,-0.002825
7.826000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.390273,2.187612,0.700049,0.755457,0.223284,-0.852279,-0.125211,0.844348,0.545306,0.715367,-0.000272,-0.420011,0.042060,-0.000956
7.838000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.416937,2.249208,0.690596,0.754009,0.233875,-0.814143,-0.099211,0.900888,0.541365,0.715746,-0.000288,-0.320019,0.031987,-0.000262
7.850000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.444169,2.292293,0.686339,0.753472,0.245056,-0.478868,-0.039665,0.955993,0.542871,0.716516,-0.000295,0.030303,0.057264,0.001357
7.862000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.472065,2.361722,0.682361,0.753459,0.256947,-0.352085,0.016642,1.022619,0.545057,0.717480,-0.000306,0.249136,0.091546,0.005813
7.874000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.500783,2.420473,0.675539,0.753422,0.269072,-0.545594,0.028248,1.051700,0.545091,0.718161,-0.000283,0.081003,0.073479,0.013882
7.886000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.530143,2.470625,0.668639,0.753795,0.281271,-0.688096,0.038904,1.063857,0.546352,0.719102,-0.000230,-0.021955,0.058491,0.020145
7.898000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.560031,2.508683,0.661177,0.754558,0.293191,-0.694434,0.075321,1.048827,0.548293,0.720336,-0.000146,0.152043,0.107003,0.023643
7.910000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.590324,2.540084,0.651486,0.755294,0.304949,-0.778062,0.092683,1.031518,0.549340,0.721461,-0.000059,0.215860,0.133354,0.023292
7.922000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.621000,2.572761,0.640460,0.756077,0.316694,-0.919185,0.090311,1.032273,0.550101,0.722562,0.000011,0.100708,0.107383,0.022769
7.934000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.652066,2.603994,0.628725,0.757050,0.328356,-1.017321,0.085442,1.021715,0.550905,0.723752,0.000083,0.015368,0.084710,0.018621
7.946000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.683455,2.624313,0.616984,0.758288,0.340071,-1.035082,0.089458,1.009779,0.552111,0.725186,0.000130,0.001871,0.085835,0.014251
7.956000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.709723,2.627537,0.606937,0.758691,0.349264,-1.012978,0.039147,0.961672,0.553225,0.726566,0.000175,0.159899,0.171501,0.016639
7.968000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.741215,2.618311,0.594127,0.758591,0.360363,-1.035665,0.014964,0.956001,0.554296,0.728287,0.000204,0.154580,0.179126,0.013843
7.980000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.772463,2.586301,0.579938,0.757842,0.371430,-1.132347,-0.041752,0.932558,0.553918,0.729484,0.000225,-0.009616,0.113808,0.006485
7.992000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.803228,2.539611,0.566965,0.757200,0.382482,-1.137106,-0.063151,0.924846,0.553474,0.730702,0.000213,-0.191016,0.039050,0.001914
8.002000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.828407,2.495224,0.556386,0.757017,0.391377,-1.065293,-0.019387,0.882729,0.552474,0.731486,0.000204,-0.062383,0.098075,0.003948
8.014000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.858003,2.437380,0.542362,0.756160,0.401671,-1.115123,-0.042895,0.831170,0.549426,0.731530,0.000192,-0.211059,0.025355,0.000364
8.024000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.869484,2.388766,0.531406,0.755646,0.409841,-1.121141,-0.060539,0.784742,0.546908,0.731550,0.000172,-0.341813,-0.038568,-0.002017
8.036000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.879488,2.331816,0.518933,0.755217,0.419046,-1.049144,-0.051032,0.715776,0.543597,0.731423,0.000135,-0.309709,-0.025719,-0.003381
8.048000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.889312,2.271654,0.507605,0.754460,0.426491,-0.812521,-0.118732,0.400605,0.540026,0.731004,0.000027,-0.191824,0.060339,0.048964
8.060000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.898688,2.206067,0.498204,0.749158,0.428819,-0.821352,-0.440868,0.253014,0.536927,0.730860,0.000287,-0.333708,0.006708,0.027426
8.072000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.904674,2.124795,0.491111,0.747862,0.432247,-0.558506,0.002963,0.365101,0.536309,0.732390,0.000370,0.015463,0.060188,-0.028620
8.084000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.900417,1.931399,0.487520,0.754707,0.443919,-0.285009,0.589998,1.071489,0.533767,0.732680,0.000058,-0.342068,-0.131822,-0.141854
8.096000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.886683,1.666632,0.487248,0.763349,0.469545,-0.114332,0.641441,2.189456,0.530780,0.732579,-0.000743,-0.211021,0.025189,-0.216529
8.108000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.873658,1.438402,0.487729,0.772059,0.507152,-0.090310,0.707086,2.922353,0.531813,0.734190,-0.001786,0.035105,0.069140,-0.145690
8.120000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.860378,1.216636,0.482972,0.779273,0.544487,-0.375380,0.615297,2.868124,0.530593,0.734132,-0.002269,-0.039110,0.010345,-0.018952
8.132000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.844254,0.984627,0.474999,0.786882,0.575745,-0.686943,0.707383,2.266688,0.529575,0.733684,-0.002264,0.003041,-0.062368,0.094673
8.144000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.816909,0.705386,0.465160,0.799687,0.595007,-0.848750,1.219782,1.512322,0.530882,0.733901,-0.001609,0.228893,-0.023528,0.109348
8.156000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.779914,0.397471,0.455687,0.815373,0.611892,-0.808237,1.207019,1.335394,0.530890,0.734834,-0.001169,-0.102771,0.094645,0.020952
8.168000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.742083,0.101560,0.444281,0.826342,0.625985,-0.994434,0.845463,1.051043,0.527535,0.735214,-0.000975,-0.263024,0.123661,0.030586
8.180000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.720141,-0.104394,0.430756,0.821947,0.635521,-1.199268,-0.463271,0.727258,0.529454,0.738110,-0.000695,0.285058,0.421605,0.001699
8.192000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.713570,-0.227915,0.412767,0.807649,0.646425,-1.401171,-1.081677,0.820394,0.527688,0.739938,-0.000695,-0.147737,0.217935,-0.036806
8.204000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.709974,-0.349747,0.393703,0.792128,0.657071,-1.542403,-1.292276,0.788446,0.524063,0.740679,-0.000737,-0.314979,0.083700,-0.022037
8.216000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.705047,-0.470445,0.373478,0.773640,0.666894,-1.645755,-1.535410,0.716297,0.518492,0.740548,-0.000736,-0.470334,0.015384,-0.013749
8.226000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.699862,-0.565954,0.355851,0.756085,0.674113,-1.720993,-1.732166,0.625613,0.512527,0.739908,-0.000714,-0.591094,-0.035407,-0.007338
8.238000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.692426,-0.670647,0.335320,0.733621,0.681220,-1.683280,-1.888192,0.493618,0.505224,0.738965,-0.000655,-0.650456,-0.067875,-0.003006
8.250000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.683838,-0.755818,0.315201,0.708888,0.686789,-1.626403,-2.055117,0.372456,0.496408,0.737375,-0.000590,-0.755226,-0.114563,-0.004803
8.262000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.674349,-0.821012,0.295262,0.682329,0.691043,-1.607890,-2.203998,0.260668,0.485569,0.734870,-0.000543,-0.926188,-0.195743,-0.005661
8.274000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.664260,-0.842165,0.278470,0.654818,0.694139,-1.334409,-2.254625,0.186545,0.475244,0.732326,-0.000497,-0.842397,-0.187911,-0.014043
8.286000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.654719,-0.725564,0.262769,0.626984,0.697203,-1.271809,-2.299233,0.161024,0.462427,0.728483,-0.000525,-1.129661,-0.341911,-0.019585
8.298000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.647131,-0.541926,0.247366,0.598498,0.699185,-1.244880,-2.362085,0.068069,0.447867,0.723582,-0.000533,-1.231281,-0.409869,-0.009978
8.310000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.641586,-0.383229,0.232767,0.569296,0.699872,-1.184108,-2.418421,-0.034564,0.432366,0.717906,-0.000509,-1.310048,-0.474563,-0.007650
8.322000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.637955,-0.220744,0.218393,0.539055,0.699344,-1.174306,-2.474503,-0.124706,0.415270,0.711063,-0.000474,-1.463041,-0.602090,-0.011486
