time,bodyPosX_ref,bodyPosX_cur,bodyPosY_ref,bodyPosY_cur,bodyPosZ_ref,bodyPosZ_cur
12.616000,-4.247713,-4.250129,0.000795,0.001660,0.467842,0.470092
12.618000,-4.247713,-4.250125,0.000795,0.001658,0.468150,0.470380
12.620000,-4.247713,-4.250120,0.000795,0.001657,0.468458,0.470669
12.622000,-4.247713,-4.250116,0.000795,0.001655,0.468766,0.470957
12.624000,-4.247713,-4.250111,0.000795,0.001654,0.469073,0.471244
12.626000,-4.247713,-4.250107,0.000795,0.001652,0.469380,0.471532
12.628000,-4.247713,-4.250103,0.000795,0.001651,0.469686,0.471819
12.630000,-4.247713,-4.250099,0.000795,0.001649,0.469992,0.472106
12.632000,-4.247713,-4.250095,0.000795,0.001648,0.470298,0.472394
12.634000,-4.247713,-4.250091,0.000795,0.001646,0.470603,0.472681
12.636000,-4.247713,-4.250088,0.000795,0.001645,0.470907,0.472969
12.638000,-4.247713,-4.250084,0.000795,0.001643,0.471212,0.473256
12.640000,-4.247713,-4.250080,0.000795,0.001642,0.471516,0.473544
12.642000,-4.247713,-4.250076,0.000795,0.001641,0.471819,0.473831
12.644000,-4.247713,-4.250073,0.000795,0.001639,0.472122,0.474119
12.646000,-4.247713,-4.250069,0.000795,0.001638,0.472425,0.474406
12.648000,-4.247713,-4.250066,0.000795,0.001637,0.472727,0.474694
12.650000,-4.247713,-4.250062,0.000795,0.001636,0.473029,0.474982
12.652000,-4.247713,-4.250059,0.000795,0.001635,0.473330,0.475270
12.654000,-4.247713,-4.250055,0.000795,0.001634,0.473631,0.475558
12.656000,-4.247713,-4.250052,0.000795,0.001633,0.473932,0.475846
12.658000,-4.247713,-4.250048,0.000795,0.001632,0.474232,0.476134
12.660000,-4.247713,-4.250045,0.000795,0.001631,0.474532,0.476422
12.662000,-4.247713,-4.250042,0.000795,0.001630,0.474831,0.476710
12.664000,-4.247713,-4.250038,0.000795,0.001629,0.475130,0.476999
12.666000,-4.247713,-4.250035,0.000795,0.001629,0.475429,0.477279
12.668000,-4.247713,-4.250031,0.000795,0.001628,0.475727,0.477560
12.670000,-4.247713,-4.250028,0.000795,0.001627,0.476025,0.477841
12.672000,-4.247713,-4.250025,0.000795,0.001626,0.476322,0.478123
12.674000,-4.247713,-4.250021,0.000795,0.001625,0.476619,0.478405
12.676000,-4.247713,-4.250018,0.000795,0.001624,0.476915,0.478688
12.678000,-4.247713,-4.250015,0.000795,0.001623,0.477212,0.478971
12.680000,-4.247713,-4.250011,0.000795,0.001622,0.477507,0.479254
12.682000,-4.247713,-4.250007,0.000795,0.001621,0.477803,0.479537
12.684000,-4.247713,-4.250003,0.000795,0.001620,0.478098,0.479821
12.686000,-4.247713,-4.249999,0.000795,0.001619,0.478392,0.480105
12.688000,-4.247713,-4.249995,0.000795,0.001618,0.478686,0.480388
12.690000,-4.247713,-4.249990,0.000795,0.001617,0.478980,0.480672
12.692000,-4.247713,-4.249985,0.000795,0.001616,0.479274,0.480956
12.694000,-4.247713,-4.249980,0.000795,0.001615,0.479567,0.481240
12.696000,-4.247713,-4.249975,0.000795,0.001615,0.479859,0.481518
12.698000,-4.247713,-4.249969,0.000795,0.001614,0.480151,0.481795
12.700000,-4.247713,-4.249963,0.000795,0.001613,0.480443,0.482073
12.702000,-4.247713,-4.249957,0.000795,0.001612,0.480734,0.482352
12.704000,-4.247713,-4.249951,0.000795,0.001612,0.481025,0.482630
12.706000,-4.247705,-4.249944,0.000795,0.001611,0.481316,0.482909
12.708000,-4.247681,-4.249937,0.000795,0.001610,0.481606,0.483188
12.710000,-4.247641,-4.249930,0.000795,0.001610,0.481896,0.483467
12.712000,-4.247585,-4.249920,0.000795,0.001609,0.482186,0.483745
12.714000,-4.247513,-4.249908,0.000795,0.001608,0.482475,0.484022
12.716000,-4.247425,-4.249893,0.000795,0.001607,0.482763,0.484298
12.718000,-4.247321,-4.249873,0.000795,0.001606,0.483051,0.484573
12.720000,-4.247201,-4.249850,0.000795,0.001605,0.483339,0.484848
12.722000,-4.247065,-4.249821,0.000795,0.001604,0.483627,0.485121
12.724000,-4.246913,-4.249787,0.000795,0.001603,0.483914,0.485393
12.726000,-4.246745,-4.249746,0.000795,0.001602,0.484201,0.485663
12.728000,-4.246561,-4.249698,0.000795,0.001600,0.484487,0.485933
12.730000,-4.246361,-4.249643,0.000795,0.001599,0.484773,0.486202
12.732000,-4.246145,-4.249580,0.000795,0.001598,0.485058,0.486470
12.734000,-4.245913,-4.249509,0.000795,0.001597,0.485344,0.486737
12.736000,-4.245665,-4.249428,0.000795,0.001595,0.485628,0.487003
12.738000,-4.245401,-4.249338,0.000795,0.001594,0.485913,0.487268
12.740000,-4.245121,-4.249238,0.000795,0.001593,0.486197,0.487533
12.742000,-4.244825,-4.249128,0.000795,0.001591,0.486480,0.487797
12.744000,-4.244513,-4.249007,0.000795,0.001590,0.486763,0.488060
12.746000,-4.244185,-4.248875,0.000795,0.001588,0.487046,0.488323
12.748000,-4.243841,-4.248732,0.000795,0.001587,0.487329,0.488584
12.750000,-4.243481,-4.248577,0.000795,0.001585,0.487611,0.488843
12.752000,-4.243105,-4.248410,0.000795,0.001583,0.487892,0.489101
12.754000,-4.242713,-4.248231,0.000795,0.001582,0.488173,0.489357
12.756000,-4.242305,-4.248040,0.000795,0.001581,0.488454,0.489611
12.758000,-4.241881,-4.247835,0.000795,0.001580,0.488734,0.489864
12.760000,-4.241441,-4.247618,0.000795,0.001579,0.489013,0.490116
12.762000,-4.240985,-4.247388,0.000795,0.001577,0.489292,0.490367
12.764000,-4.240513,-4.247145,0.000795,0.001576,0.489570,0.490618
12.766000,-4.240025,-4.246889,0.000795,0.001575,0.489848,0.490869
12.768000,-4.239521,-4.246620,0.000795,0.001574,0.490125,0.491121
12.770000,-4.239001,-4.246338,0.000795,0.001573,0.490401,0.491373
12.772000,-4.238465,-4.246042,0.000795,0.001571,0.490677,0.491627
12.774000,-4.237913,-4.245733,0.000795,0.001570,0.490951,0.491882
12.776000,-4.237345,-4.245410,0.000795,0.001569,0.491225,0.492124
12.778000,-4.236761,-4.245076,0.000795,0.001569,0.491499,0.492367
12.780000,-4.236161,-4.244727,0.000795,0.001568,0.491771,0.492605
12.782000,-4.235545,-4.244365,0.000795,0.001569,0.492043,0.492844
12.784000,-4.234913,-4.243691,0.000795,0.001567,0.492314,0.493084
12.786000,-4.234265,-4.243289,0.000795,0.001566,0.492585,0.493327
12.788000,-4.233601,-4.242878,0.000795,0.001565,0.492855,0.493577
12.790000,-4.232921,-4.242453,0.000795,0.001564,0.493124,0.493827
12.792000,-4.232225,-4.242017,0.000795,0.001564,0.493392,0.494078
12.794000,-4.231513,-4.241570,0.000795,0.001563,0.493659,0.494328
12.796000,-4.230785,-4.241113,0.000795,0.001563,0.493926,0.494578
12.798000,-4.230041,-4.240644,0.000795,0.001562,0.494192,0.494827
12.800000,-4.229281,-4.240163,0.000795,0.001561,0.494458,0.495075
12.802000,-4.228505,-4.239671,0.000794,0.001560,0.494723,0.495323
12.804000,-4.227713,-4.239167,0.000794,0.001560,0.494987,0.495570
12.806000,-4.226905,-4.238650,0.000794,0.001559,0.495250,0.495817
12.808000,-4.226081,-4.238120,0.000794,0.001559,0.495513,0.496063
12.810000,-4.225241,-4.237577,0.000794,0.001558,0.495775,0.496310
12.812000,-4.224385,-4.237020,0.000794,0.001557,0.496036,0.496559
12.814000,-4.223513,-4.236450,0.000794,0.001557,0.496296,0.496810
12.816000,-4.222625,-4.235867,0.000793,0.001555,0.496556,0.497064
12.818000,-4.221721,-4.235269,0.000793,0.001555,0.496815,0.497308
12.820000,-4.220801,-4.234658,0.000793,0.001555,0.497074,0.497554
12.822000,-4.219865,-4.234033,0.000793,0.001555,0.497331,0.497791
12.824000,-4.218913,-4.233392,0.000792,0.001555,0.497589,0.498031
12.826000,-4.217945,-4.232736,0.000792,0.001555,0.497845,0.498267
12.828000,-4.216961,-4.231650,0.000792,0.001557,0.498101,0.498506
12.830000,-4.215961,-4.230066,0.000792,0.001560,0.498356,0.498794
12.832000,-4.214945,-4.229323,0.000791,0.001565,0.498610,0.499046
12.834000,-4.213913,-4.228581,0.000791,0.001567,0.498864,0.499303
12.836000,-4.212865,-4.227829,0.000791,0.001570,0.499117,0.499543
12.838000,-4.211801,-4.227076,0.000791,0.001572,0.499369,0.499777
12.840000,-4.210721,-4.226321,0.000790,0.001573,0.499621,0.500009
12.842000,-4.209625,-4.225562,0.000790,0.001574,0.499871,0.500242
12.844000,-4.208513,-4.224504,0.000790,0.001573,0.500122,0.500476
12.846000,-4.207385,-4.223715,0.000790,0.001573,0.500371,0.500711
12.848000,-4.206241,-4.222922,0.000789,0.001573,0.500620,0.500954
12.850000,-4.205081,-4.222119,0.000789,0.001573,0.500868,0.501185
12.852000,-4.203905,-4.221309,0.000789,0.001574,0.501116,0.501416
12.854000,-4.202713,-4.220490,0.000788,0.001574,0.501362,0.501638
12.856000,-4.201505,-4.219662,0.000788,0.001574,0.501608,0.501863
12.858000,-4.200281,-4.218823,0.000788,0.001574,0.501854,0.502093
12.860000,-4.199041,-4.217971,0.000787,0.001572,0.502098,0.502329
12.862000,-4.197785,-4.217107,0.000787,0.001571,0.502342,0.502570
12.864000,-4.196513,-4.216229,0.000787,0.001570,0.502586,0.502814
12.866000,-4.195225,-4.215337,0.000786,0.001569,0.502828,0.503059
12.868000,-4.193921,-4.214431,0.000786,0.001567,0.503070,0.503305
12.870000,-4.192601,-4.213509,0.000786,0.001567,0.503311,0.503540
12.872000,-4.191265,-4.212572,0.000785,0.001566,0.503552,0.503776
12.874000,-4.189913,-4.211618,0.000785,0.001566,0.503792,0.504014
12.876000,-4.188545,-4.210648,0.000785,0.001566,0.504031,0.504257
12.878000,-4.187161,-4.209662,0.000784,0.001565,0.504269,0.504505
12.880000,-4.185761,-4.208660,0.000784,0.001567,0.504507,0.504743
12.882000,-4.184345,-4.207641,0.000783,0.001565,0.504744,0.504952
12.884000,-4.182913,-4.206604,0.000783,0.001566,0.504980,0.505164
12.886000,-4.181465,-4.205550,0.000783,0.001566,0.505215,0.505383
12.888000,-4.180001,-4.204478,0.000782,0.001565,0.505450,0.505609
12.890000,-4.178521,-4.203389,0.000782,0.001565,0.505684,0.505838
12.892000,-4.177025,-4.202284,0.000781,0.001565,0.505918,0.506072
12.894000,-4.175513,-4.201161,0.000781,0.001564,0.506151,0.506309
12.896000,-4.173985,-4.200022,0.000781,0.001564,0.506382,0.506550
12.898000,-4.172441,-4.198866,0.000780,0.001564,0.506614,0.506797
12.900000,-4.170881,-4.197693,0.000780,0.001562,0.506844,0.507050
12.902000,-4.169305,-4.196505,0.000779,0.001565,0.507074,0.507299
12.904000,-4.167713,-4.195298,0.000779,0.001562,0.507303,0.507528
12.906000,-4.166105,-4.194076,0.000778,0.001565,0.507532,0.507737
12.908000,-4.164481,-4.192836,0.000778,0.001564,0.507759,0.507947
12.910000,-4.162841,-4.191578,0.000778,0.001564,0.507986,0.508161
12.912000,-4.161185,-4.190303,0.000777,0.001565,0.508212,0.508380
12.914000,-4.159513,-4.189012,0.000777,0.001563,0.508438,0.508594
12.916000,-4.157825,-4.187704,0.000776,0.001564,0.508663,0.508814
12.918000,-4.156121,-4.186380,0.000776,0.001563,0.508887,0.509039
12.920000,-4.154401,-4.185039,0.000775,0.001563,0.509110,0.509273
12.922000,-4.152665,-4.183682,0.000775,0.001562,0.509333,0.509514
12.924000,-4.150913,-4.182309,0.000774,0.001565,0.509555,0.509758
12.926000,-4.149145,-4.180919,0.000774,0.001563,0.509776,0.509977
12.928000,-4.147361,-4.179513,0.000773,0.001565,0.509996,0.510203
12.930000,-4.145561,-4.178089,0.000773,0.001563,0.510216,0.510436
12.932000,-4.143745,-4.176649,0.000772,0.001564,0.510435,0.510633
12.934000,-4.141913,-4.175191,0.000772,0.001564,0.510654,0.510831
12.936000,-4.140065,-4.173717,0.000772,0.001564,0.510871,0.511037
12.938000,-4.138201,-4.172226,0.000771,0.001565,0.511088,0.511252
12.940000,-4.136321,-4.170718,0.000771,0.001564,0.511305,0.511473
12.942000,-4.134425,-4.169195,0.000770,0.001564,0.511521,0.511705
12.944000,-4.132513,-4.167654,0.000770,0.001563,0.511736,0.511901
12.946000,-4.130585,-4.166098,0.000769,0.001563,0.511950,0.512109
12.948000,-4.128641,-4.164524,0.000769,0.001563,0.512164,0.512329
12.950000,-4.126681,-4.162934,0.000768,0.001563,0.512377,0.512558
12.952000,-4.124705,-4.161327,0.000768,0.001563,0.512590,0.512797
12.954000,-4.122713,-4.159702,0.000767,0.001561,0.512802,0.513047
12.956000,-4.120705,-4.158062,0.000767,0.001563,0.513013,0.513246
12.958000,-4.118681,-4.156405,0.000766,0.001564,0.513223,0.513445
12.960000,-4.116641,-4.154733,0.000766,0.001564,0.513433,0.513656
12.962000,-4.114585,-4.153045,0.000765,0.001566,0.513642,0.513877
12.964000,-4.112513,-4.151339,0.000765,0.001564,0.513851,0.514060
12.966000,-4.110425,-4.149618,0.000764,0.001567,0.514059,0.514249
12.968000,-4.108321,-4.147880,0.000764,0.001566,0.514266,0.514450
12.970000,-4.106201,-4.146125,0.000763,0.001566,0.514473,0.514665
12.972000,-4.104065,-4.144354,0.000763,0.001566,0.514679,0.514896
12.974000,-4.101913,-4.142564,0.000762,0.001564,0.514884,0.515142
12.976000,-4.099745,-4.140759,0.000762,0.001566,0.515088,0.515336
12.978000,-4.097561,-4.138939,0.000761,0.001566,0.515292,0.515537
12.980000,-4.095361,-4.137100,0.000761,0.001567,0.515496,0.515696
12.982000,-4.093145,-4.135246,0.000760,0.001565,0.515698,0.515867
12.984000,-4.090913,-4.133376,0.000760,0.001565,0.515900,0.516055
12.986000,-4.088665,-4.131490,0.000759,0.001565,0.516102,0.516261
12.988000,-4.086401,-4.129586,0.000759,0.001565,0.516302,0.516483
12.990000,-4.084121,-4.127666,0.000758,0.001565,0.516502,0.516722
12.992000,-4.081825,-4.125729,0.000758,0.001564,0.516702,0.516978
12.994000,-4.079513,-4.123777,0.000757,0.001564,0.516900,0.517201
12.996000,-4.077185,-4.121809,0.000757,0.001568,0.517099,0.517426
12.998000,-4.074841,-4.119825,0.000756,0.001565,0.517296,0.517596
13.000000,-4.072481,-4.117322,0.000755,0.001573,0.517493,0.517769
13.002000,-4.070105,-4.115294,0.000755,0.001569,0.517689,0.517951
13.004000,-4.067713,-4.113255,0.000754,0.001569,0.517884,0.518162
13.006000,-4.065305,-4.111199,0.000754,0.001569,0.518079,0.518392
13.008000,-4.062881,-4.109126,0.000753,0.001566,0.518273,0.518642
13.010000,-4.060441,-4.107042,0.000753,0.001568,0.518466,0.518851
13.012000,-4.057985,-4.104942,0.000752,0.001568,0.518659,0.518995
13.014000,-4.055513,-4.102830,0.000752,0.001567,0.518851,0.519141
13.016000,-4.053025,-4.100704,0.000751,0.001567,0.519043,0.519302
13.018000,-4.050521,-4.098564,0.000751,0.001567,0.519234,0.519483
13.020000,-4.048001,-4.096410,0.000750,0.001566,0.519424,0.519686
13.022000,-4.045465,-4.094240,0.000750,0.001567,0.519613,0.519912
13.024000,-4.042913,-4.092055,0.000749,0.001563,0.519802,0.520162
13.026000,-4.040345,-4.089856,0.000749,0.001569,0.519991,0.520371
13.028000,-4.037761,-4.087640,0.000748,0.001568,0.520178,0.520509
13.030000,-4.035161,-4.085409,0.000748,0.001571,0.520365,0.520648
13.032000,-4.032545,-4.083163,0.000747,0.001570,0.520552,0.520804
13.034000,-4.029913,-4.080901,0.000747,0.001570,0.520737,0.520987
13.036000,-4.027265,-4.078622,0.000746,0.001569,0.520922,0.521198
13.038000,-4.024601,-4.076326,0.000746,0.001567,0.521107,0.521438
13.040000,-4.021921,-4.074015,0.000745,0.001569,0.521290,0.521642
13.042000,-4.019225,-4.071687,0.000744,0.001568,0.521474,0.521771
13.044000,-4.016513,-4.069342,0.000744,0.001570,0.521656,0.521912
13.046000,-4.013785,-4.066982,0.000743,0.001568,0.521838,0.522070
13.048000,-4.011041,-4.064605,0.000743,0.001568,0.522019,0.522255
13.050000,-4.008281,-4.062212,0.000742,0.001568,0.522200,0.522470
13.052000,-4.005505,-4.059803,0.000742,0.001566,0.522380,0.522716
13.054000,-4.002713,-4.057376,0.000741,0.001570,0.522559,0.522976
13.056000,-3.999905,-4.054933,0.000741,0.001568,0.522737,0.523123
13.058000,-3.997081,-4.052473,0.000740,0.001576,0.522915,0.523267
13.060000,-3.994241,-4.049997,0.000740,0.001573,0.523093,0.523415
13.062000,-3.991385,-4.047504,0.000739,0.001573,0.523270,0.523589
13.064000,-3.988513,-4.044995,0.000738,0.001572,0.523446,0.523797
13.066000,-3.985625,-4.042472,0.000738,0.001569,0.523621,0.524044
13.068000,-3.982721,-4.039928,0.000737,0.001571,0.523796,0.524165
13.070000,-3.979801,-4.037368,0.000737,0.001572,0.523970,0.524297
13.072000,-3.976865,-4.034793,0.000736,0.001570,0.524144,0.524436
13.074000,-3.973913,-4.032202,0.000736,0.001570,0.524317,0.524605
13.076000,-3.970945,-4.029595,0.000735,0.001570,0.524489,0.524811
13.078000,-3.967961,-4.026973,0.000734,0.001567,0.524660,0.525055
13.080000,-3.964961,-4.024334,0.000734,0.001571,0.524831,0.525297
13.082000,-3.961945,-4.021680,0.000733,0.001570,0.525002,0.525450
13.084000,-3.958913,-4.019009,0.000733,0.001579,0.525171,0.525607
13.086000,-3.955865,-4.016323,0.000732,0.001576,0.525340,0.525758
13.088000,-3.952801,-4.013621,0.000731,0.001575,0.525509,0.525935
13.090000,-3.949721,-4.010902,0.000731,0.001575,0.525676,0.526153
13.092000,-3.946625,-4.008169,0.000730,0.001571,0.525844,0.526414
13.094000,-3.943513,-4.005419,0.000730,0.001573,0.526010,0.526558
13.096000,-3.940385,-4.002654,0.000729,0.001575,0.526176,0.526700
13.098000,-3.937241,-3.999874,0.000728,0.001573,0.526341,0.526834
13.100000,-3.934081,-3.997076,0.000728,0.001573,0.526505,0.526997
13.102000,-3.930905,-3.994263,0.000727,0.001569,0.526669,0.527204
13.104000,-3.927713,-3.991433,0.000727,0.001573,0.526832,0.527413
13.106000,-3.924505,-3.988586,0.000726,0.001574,0.526995,0.527558
13.108000,-3.921281,-3.985723,0.000725,0.001578,0.527157,0.527671
13.110000,-3.918041,-3.982845,0.000725,0.001578,0.527318,0.527805
13.112000,-3.914785,-3.979949,0.000724,0.001577,0.527479,0.527984
13.114000,-3.911513,-3.977039,0.000724,0.001576,0.527639,0.528217
13.116000,-3.908225,-3.974110,0.000723,0.001573,0.527798,0.528446
13.118000,-3.904921,-3.971167,0.000722,0.001577,0.527957,0.528656
13.120000,-3.901601,-3.968211,0.000722,0.001573,0.528115,0.528827
13.122000,-3.898265,-3.965238,0.000721,0.001572,0.528272,0.528992
13.124000,-3.894913,-3.962248,0.000720,0.001575,0.528429,0.529154
13.126000,-3.891545,-3.959239,0.000720,0.001571,0.528585,0.529321
13.128000,-3.888161,-3.956216,0.000719,0.001577,0.528740,0.529479
13.130000,-3.884761,-3.953175,0.000718,0.001580,0.528895,0.529655
13.132000,-3.881345,-3.950118,0.000718,0.001577,0.529049,0.529807
13.134000,-3.877913,-3.947047,0.000717,0.001576,0.529202,0.529979
13.136000,-3.874465,-3.943957,0.000716,0.001572,0.529355,0.530133
13.138000,-3.871001,-3.940853,0.000716,0.001573,0.529507,0.530272
13.140000,-3.867521,-3.937733,0.000715,0.001574,0.529658,0.530438
13.142000,-3.864025,-3.934595,0.000714,0.001573,0.529809,0.530583
13.144000,-3.860513,-3.931444,0.000714,0.001572,0.529959,0.530749
13.146000,-3.856985,-3.928272,0.000713,0.001569,0.530109,0.530896
13.148000,-3.853441,-3.925086,0.000712,0.001571,0.530257,0.531027
13.150000,-3.849881,-3.921884,0.000712,0.001573,0.530406,0.531191
13.152000,-3.846305,-3.918667,0.000711,0.001570,0.530553,0.531355
13.154000,-3.842713,-3.915434,0.000710,0.001569,0.530700,0.531531
13.156000,-3.839105,-3.912183,0.000710,0.001569,0.530846,0.531713
13.158000,-3.835481,-3.908916,0.000709,0.001573,0.530991,0.531852
13.160000,-3.831841,-3.905634,0.000708,0.001574,0.531136,0.531961
13.162000,-3.828185,-3.902337,0.000708,0.001575,0.531280,0.532088
13.164000,-3.824513,-3.899022,0.000707,0.001574,0.531424,0.532254
13.166000,-3.820825,-3.895691,0.000706,0.001570,0.531567,0.532477
13.168000,-3.817121,-3.892343,0.000705,0.001571,0.531709,0.532645
13.170000,-3.813401,-3.888373,0.000705,0.001570,0.531850,0.532913
13.172000,-3.809665,-3.884969,0.000704,0.001576,0.531991,0.533025
13.174000,-3.805913,-3.881554,0.000703,0.001582,0.532131,0.533147
13.176000,-3.802145,-3.878117,0.000703,0.001587,0.532271,0.533288
13.178000,-3.798361,-3.874669,0.000702,0.001597,0.532410,0.533432
13.180000,-3.794561,-3.871213,0.000701,0.001596,0.532548,0.533556
13.182000,-3.790745,-3.867747,0.000700,0.001597,0.532686,0.533697
13.184000,-3.786913,-3.864272,0.000700,0.001592,0.532822,0.533883
13.186000,-3.783065,-3.860782,0.000699,0.001600,0.532959,0.534039
13.188000,-3.779201,-3.857281,0.000698,0.001595,0.533094,0.534134
13.190000,-3.775321,-3.853770,0.000698,0.001599,0.533229,0.534242
13.192000,-3.771425,-3.850243,0.000697,0.001596,0.533363,0.534393
13.194000,-3.767513,-3.846704,0.000696,0.001597,0.533496,0.534566
13.196000,-3.763585,-3.843145,0.000695,0.001599,0.533628,0.534714
13.198000,-3.759641,-3.839573,0.000695,0.001595,0.533760,0.534822
13.200000,-3.755681,-3.835987,0.000694,0.001594,0.533890,0.534956
13.202000,-3.751705,-3.832383,0.000693,0.001590,0.534020,0.535142
13.204000,-3.747713,-3.828765,0.000692,0.001595,0.534149,0.535358
13.206000,-3.743705,-3.825128,0.000692,0.001591,0.534276,0.535464
13.208000,-3.739681,-3.821477,0.000691,0.001590,0.534403,0.535570
13.210000,-3.735641,-3.817809,0.000690,0.001586,0.534529,0.535719
13.212000,-3.731585,-3.814123,0.000689,0.001591,0.534654,0.535909
13.214000,-3.727513,-3.810420,0.000689,0.001587,0.534777,0.536065
13.216000,-3.723425,-3.806701,0.000688,0.001587,0.534900,0.536173
13.218000,-3.719321,-3.802966,0.000687,0.001584,0.535021,0.536307
13.220000,-3.715201,-3.799212,0.000686,0.001586,0.535141,0.536471
13.222000,-3.711065,-3.795297,0.000686,0.001595,0.535260,0.536703
13.224000,-3.706913,-3.791501,0.000685,0.001592,0.535378,0.536821
13.226000,-3.702745,-3.787675,0.000684,0.001592,0.535495,0.536943
13.228000,-3.698561,-3.783813,0.000683,0.001589,0.535610,0.537110
13.230000,-3.694361,-3.779966,0.000682,0.001587,0.535724,0.537234
13.232000,-3.690145,-3.776097,0.000682,0.001588,0.535837,0.537307
13.234000,-3.685913,-3.772216,0.000681,0.001589,0.535948,0.537396
13.236000,-3.681665,-3.768320,0.000680,0.001594,0.536058,0.537552
13.238000,-3.677401,-3.764218,0.000679,0.001604,0.536165,0.537799
13.240000,-3.673124,-3.760285,0.000679,0.001600,0.536270,0.538009
13.242000,-3.668835,-3.756325,0.000678,0.001594,0.536373,0.538141
13.244000,-3.664536,-3.752360,0.000677,0.001602,0.536474,0.538277
13.246000,-3.660228,-3.748371,0.000676,0.001595,0.536574,0.538326
13.248000,-3.655914,-3.744362,0.000675,0.001594,0.536673,0.538420
13.250000,-3.651594,-3.740140,0.000675,0.001595,0.536772,0.538510
13.252000,-3.647268,-3.735721,0.000674,0.001616,0.536871,0.538661
13.254000,-3.642938,-3.731659,0.000673,0.001610,0.536971,0.538778
13.256000,-3.638603,-3.727583,0.000672,0.001610,0.537072,0.538935
13.258000,-3.634264,-3.723491,0.000671,0.001618,0.537175,0.539054
13.260000,-3.629921,-3.719389,0.000671,0.001612,0.537280,0.539049
13.262000,-3.625573,-3.715276,0.000670,0.001612,0.537388,0.539095
13.264000,-3.621222,-3.710895,0.000669,0.001613,0.537499,0.539250
13.266000,-3.616866,-3.706238,0.000668,0.001653,0.537612,0.539418
13.268000,-3.612507,-3.702075,0.000668,0.001643,0.537729,0.539457
13.270000,-3.608143,-3.697903,0.000667,0.001649,0.537848,0.539560
13.272000,-3.603776,-3.693712,0.000666,0.001608,0.537971,0.539752
13.274000,-3.599405,-3.689332,0.000665,0.001641,0.538097,0.539964
13.276000,-3.595030,-3.685128,0.000664,0.001618,0.538227,0.540021
13.278000,-3.590652,-3.680921,0.000664,0.001636,0.538359,0.540118
13.280000,-3.586271,-3.676706,0.000663,0.001638,0.538494,0.540299
13.282000,-3.581887,-3.672487,0.000662,0.001628,0.538631,0.540417
13.284000,-3.577502,-3.668262,0.000661,0.001635,0.538770,0.540497
13.286000,-3.573115,-3.664032,0.000660,0.001622,0.538910,0.540629
13.288000,-3.568727,-3.659589,0.000660,0.001636,0.539052,0.540868
13.290000,-3.564339,-3.655334,0.000659,0.001628,0.539194,0.540886
13.292000,-3.559949,-3.651078,0.000658,0.001638,0.539336,0.540944
13.294000,-3.555559,-3.646813,0.000657,0.001631,0.539479,0.541091
13.296000,-3.551168,-3.642360,0.000656,0.001649,0.539622,0.541376
13.298000,-3.546778,-3.638078,0.000656,0.001635,0.539765,0.541548
13.300000,-3.542386,-3.633788,0.000655,0.001643,0.539907,0.541665
13.302000,-3.537995,-3.629493,0.000654,0.001645,0.540050,0.541820
13.304000,-3.533603,-3.625193,0.000653,0.001631,0.540193,0.541885
13.306000,-3.529211,-3.620883,0.000653,0.001645,0.540335,0.541919
13.308000,-3.524820,-3.616421,0.000652,0.001634,0.540477,0.542058
13.310000,-3.520428,-3.612097,0.000651,0.001651,0.540619,0.542267
13.312000,-3.516036,-3.607772,0.000650,0.001637,0.540760,0.542385
13.314000,-3.511643,-3.603434,0.000649,0.001649,0.540901,0.542451
13.316000,-3.507251,-3.599093,0.000649,0.001635,0.541042,0.542582
13.318000,-3.502859,-3.594745,0.000648,0.001642,0.541182,0.542807
13.320000,-3.498467,-3.590394,0.000647,0.001629,0.541322,0.542956
13.322000,-3.494075,-3.586041,0.000646,0.001632,0.541462,0.543180
13.324000,-3.489682,-3.581681,0.000645,0.001636,0.541601,0.543318
13.326000,-3.485290,-3.577318,0.000645,0.001622,0.541740,0.543341
13.328000,-3.480898,-3.572846,0.000644,0.001636,0.541879,0.543482
13.330000,-3.476506,-3.568470,0.000643,0.001628,0.542017,0.543618
13.332000,-3.472113,-3.564092,0.000642,0.001636,0.542155,0.543810
13.334000,-3.467721,-3.559711,0.000641,0.001631,0.542292,0.543916
13.336000,-3.463329,-3.555329,0.000641,0.001634,0.542429,0.544103
13.338000,-3.458936,-3.550943,0.000640,0.001636,0.542566,0.544194
13.340000,-3.454544,-3.546541,0.000639,0.001631,0.542703,0.544366
13.342000,-3.450152,-3.542147,0.000638,0.001634,0.542839,0.544477
13.344000,-3.445759,-3.537750,0.000637,0.001629,0.542974,0.544680
13.346000,-3.441367,-3.533346,0.000637,0.001634,0.543110,0.544796
13.348000,-3.436975,-3.528941,0.000636,0.001619,0.543245,0.544827
13.350000,-3.432583,-3.524533,0.000635,0.001626,0.543379,0.544951
13.352000,-3.428190,-3.520111,0.000634,0.001615,0.543513,0.545215
13.354000,-3.423798,-3.515698,0.000633,0.001620,0.543647,0.545378
13.356000,-3.419406,-3.511287,0.000633,0.001609,0.543781,0.545445
13.358000,-3.415013,-3.506872,0.000632,0.001607,0.543914,0.545601
13.360000,-3.410621,-3.502457,0.000631,0.001618,0.544047,0.545706
13.362000,-3.406229,-3.498016,0.000630,0.001606,0.544179,0.545873
13.364000,-3.401836,-3.493597,0.000630,0.001623,0.544311,0.545987
13.366000,-3.397444,-3.489176,0.000629,0.001616,0.544443,0.546200
