time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,ux,uy
1.584000,1.161997,0.000150,0.593700,1.999985,0.000258,0.000000,0.000128,0.000000,0.698252,0.002349,0.629451,2.564307,-0.001330,-0.055428,0.413748,0.413748,-0.407659,-0.407659,0.336822,0.335053,-0.458126,-0.456666,0.263547,0.146900
1.594000,1.181997,0.000152,0.593700,1.999977,0.000257,0.000000,0.000128,0.000000,0.724052,0.002294,0.628607,2.613409,-0.006232,-0.079667,0.414246,0.414246,-0.408157,-0.408157,0.330496,0.328235,-0.463421,-0.461967,0.258694,0.147115
1.604000,1.201997,0.000155,0.593700,1.999968,0.000261,0.000000,0.000128,0.000000,0.750188,0.002323,0.627831,2.640547,0.001976,-0.080745,0.414740,0.414740,-0.408651,-0.408651,0.324053,0.321622,-0.468678,-0.467370,0.253794,0.147247
1.614000,1.221996,0.000158,0.593700,1.999955,0.000259,0.000000,0.000128,0.000000,0.777179,0.002288,0.627095,2.709181,-0.003745,-0.077068,0.415232,0.415232,-0.409142,-0.409142,0.317635,0.315076,-0.473931,-0.472712,0.248835,0.147397
1.624000,1.241996,0.000160,0.593700,1.999915,0.000262,0.000000,0.000128,0.000000,0.804365,0.002283,0.626240,2.747992,-0.000705,-0.087321,0.415722,0.415722,-0.409633,-0.409633,0.311487,0.308786,-0.479165,-0.478127,0.244227,0.147600
1.634000,1.261994,0.000163,0.593700,1.999804,0.000268,0.000000,0.000128,0.000000,0.832566,0.002270,0.625453,2.821310,-0.003903,-0.091591,0.416215,0.416215,-0.410125,-0.410125,0.304713,0.302581,-0.484212,-0.483351,0.239507,0.147745
1.644000,1.281991,0.000166,0.593700,1.999574,0.000268,0.000000,0.000128,0.000000,0.860835,0.002267,0.624399,2.850085,-0.000035,-0.104638,0.416716,0.416716,-0.410627,-0.410627,0.298005,0.296652,-0.489280,-0.488468,0.234910,0.147985
1.654000,1.301984,0.000168,0.593700,1.998889,0.000287,0.000000,0.000128,0.000000,0.889164,0.002266,0.623415,2.850246,-0.001241,-0.108306,0.417227,0.417227,-0.411138,-0.411138,0.291689,0.291334,-0.494192,-0.493486,0.230717,0.148194
1.664000,1.321961,0.000171,0.593700,1.999990,0.000259,0.000000,0.000128,0.000000,0.918328,0.002252,0.622352,2.926155,-0.003163,-0.097773,0.417741,0.417741,-0.411652,-0.411652,0.285764,0.286362,-0.499148,-0.498460,0.226697,0.148391
1.676000,1.345961,0.000174,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,0.954062,0.002250,0.621149,2.972914,-0.000821,-0.077066,0.418331,0.418331,-0.412241,-0.412241,0.278316,0.279547,-0.507967,-0.507382,0.220264,0.148701
1.686000,1.365961,0.000177,0.593700,1.999999,0.000255,0.000000,0.000128,0.000000,0.983433,0.002243,0.620159,2.943443,-0.001479,-0.100717,0.418834,0.418834,-0.412744,-0.412744,0.273443,0.274720,-0.515312,-0.514920,0.216464,0.148913
1.696000,1.385961,0.000180,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.013029,0.002205,0.619381,2.947790,-0.002574,-0.086874,0.419362,0.419362,-0.413273,-0.413273,0.269133,0.270616,-0.522471,-0.522315,0.213378,0.149146
1.706000,1.405961,0.000182,0.593700,2.000000,0.000255,0.000000,0.000128,0.000000,1.042244,0.002219,0.618268,2.921290,-0.000958,-0.100989,0.419916,0.419916,-0.413827,-0.413827,0.265130,0.267044,-0.529371,-0.529257,0.210703,0.149402
1.716000,1.425961,0.000185,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.071338,0.002175,0.617325,2.900416,-0.002620,-0.103738,0.420494,0.420494,-0.414405,-0.414405,0.261692,0.264005,-0.535735,-0.535714,0.208390,0.149696
1.726000,1.445961,0.000187,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.100443,0.002131,0.616393,2.892357,-0.002613,-0.085359,0.421097,0.421097,-0.415008,-0.415008,0.258822,0.261322,-0.541565,-0.541988,0.206469,0.149990
1.736000,1.465961,0.000190,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.129106,0.002160,0.615469,2.858235,0.002873,-0.092338,0.421724,0.421724,-0.415634,-0.415634,0.256407,0.258884,-0.546805,-0.547514,0.204784,0.150129
1.746000,1.485961,0.000192,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.157627,0.002121,0.614617,2.839469,-0.001655,-0.091937,0.422375,0.422375,-0.416285,-0.416285,0.254432,0.256889,-0.551514,-0.552263,0.203448,0.150379
1.756000,1.505961,0.000195,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.185979,0.002103,0.613957,2.822366,-0.002321,-0.068675,0.423049,0.423049,-0.416960,-0.416960,0.252906,0.255240,-0.555717,-0.556405,0.202357,0.150569
1.766000,1.525961,0.000197,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.214092,0.002094,0.613147,2.800197,-0.001279,-0.060544,0.423747,0.423747,-0.417658,-0.417658,0.251638,0.253970,-0.559455,-0.560004,0.201584,0.150819
1.776000,1.545961,0.000200,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.241957,0.002083,0.612606,2.773651,-0.001724,-0.055220,0.424469,0.424469,-0.418380,-0.418380,0.250807,0.252999,-0.562596,-0.563025,0.200987,0.150911
1.786000,1.565961,0.000203,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.269548,0.002059,0.611914,2.745342,-0.002936,-0.068512,0.425215,0.425215,-0.419125,-0.419125,0.250301,0.252435,-0.565274,-0.565552,0.200693,0.151104
1.796000,1.585961,0.000205,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.297042,0.002040,0.611377,2.738038,-0.001973,-0.061467,0.425984,0.425984,-0.419894,-0.419894,0.250068,0.252285,-0.567385,-0.567546,0.200647,0.151299
1.806000,1.605961,0.000208,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.324347,0.002028,0.610876,2.722721,-0.000473,-0.050796,0.426765,0.426765,-0.420675,-0.420675,0.250118,0.252258,-0.569101,-0.569201,0.200842,0.151416
1.816000,1.625961,0.000210,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.351564,0.002014,0.610424,2.708151,-0.001102,-0.033168,0.427494,0.427494,-0.421405,-0.421405,0.250279,0.252317,-0.570579,-0.570617,0.201160,0.151575
1.826000,1.645961,0.000213,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.378568,0.002008,0.609827,2.687433,-0.000375,-0.048059,0.428116,0.428116,-0.422027,-0.422027,0.250676,0.252606,-0.571746,-0.571795,0.201538,0.151720
1.836000,1.665961,0.000215,0.593700,2.000000,0.000256,0.000000,0.000128,0.000000,1.405305,0.001990,0.609319,2.658273,-0.003780,-0.048999,0.428598,0.428598,-0.422508,-0.422508,0.251240,0.253035,-0.572556,-0.572651,0.202165,0.151863
