time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Rollt,Pitcht,Yawt,Rollc,Pitchc,Yawc,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy,Forcex,Forcey,Forcez
1.262000,0.259000,-0.000081,0.593700,0.999999,-0.000314,0.000000,-0.000315,0.000000,0.101272,-0.000044,0.540599,0.784983,-0.000300,-0.436721,0.147398,0.001262,0.599879,1.160539,-0.000173,-0.013049,-0.000881,-0.001300,-0.000311,-0.001049,-0.005058,-0.000108,0.401545,0.401545,-0.395455,-0.395455,0.397936,0.397571,-0.387710,-0.388378,0.234832,-0.234832,0.234832,-0.234832,0.233411,-0.235830,0.233689,-0.236234,0.324322,0.155259,0.000000,0.000000,0.000000
1.272000,0.269000,-0.000085,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.109258,-0.000047,0.536308,0.811478,-0.000303,-0.419754,0.159127,0.001258,0.599784,1.178648,-0.000612,-0.011871,-0.000832,-0.000859,-0.000312,-0.001048,-0.004791,-0.000114,0.401545,0.401545,-0.395455,-0.395455,0.393962,0.393637,-0.392733,-0.393302,0.234832,-0.234832,0.234832,-0.234832,0.233415,-0.235826,0.233691,-0.236233,0.327121,0.155283,0.000000,0.000000,0.000000
1.282000,0.279000,-0.000088,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.117500,-0.000050,0.532210,0.836869,-0.000304,-0.399754,0.171012,0.001255,0.599758,1.189691,-0.000199,-0.009306,0.000000,0.000000,-0.000315,-0.001038,-0.004509,-0.000119,0.401545,0.401545,-0.395455,-0.395455,0.390033,0.389796,-0.397537,-0.398003,0.234832,-0.234832,0.234832,-0.234832,0.233411,-0.235831,0.233683,-0.236241,0.323796,0.155294,0.000000,0.000000,0.000000
1.292000,0.289000,-0.000091,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.125994,-0.000053,0.528313,0.862010,-0.000307,-0.379754,0.183020,0.001230,0.599554,1.200252,-0.001030,-0.010253,0.000000,0.000000,-0.000315,-0.000871,-0.004135,-0.000122,0.401545,0.401545,-0.395455,-0.395455,0.386121,0.385967,-0.402339,-0.402670,0.234832,-0.234832,0.234832,-0.234832,0.233338,-0.235903,0.233608,-0.236316,0.320623,0.155377,0.000000,0.000000,0.000000
1.302000,0.299000,-0.000094,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.134739,-0.000056,0.524615,0.886903,-0.000309,-0.359754,0.195072,0.001226,0.599456,1.202808,-0.000410,-0.015460,0.000000,0.000000,-0.000315,-0.000749,-0.003762,-0.000118,0.401545,0.401545,-0.395455,-0.395455,0.382335,0.382270,-0.406809,-0.407025,0.234832,-0.234832,0.234832,-0.234832,0.233264,-0.235977,0.233538,-0.236387,0.317548,0.155407,0.000000,0.000000,0.000000
1.312000,0.309000,-0.000097,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.143731,-0.000059,0.521118,0.911559,-0.000313,-0.339754,0.207151,0.001221,0.599371,1.203931,-0.000467,-0.002989,0.000000,0.000000,-0.000315,-0.000650,-0.003430,-0.000116,0.401545,0.401545,-0.395455,-0.395455,0.378617,0.378683,-0.411133,-0.411212,0.234832,-0.234832,0.234832,-0.234832,0.233208,-0.236033,0.233482,-0.236442,0.314463,0.155427,0.000000,0.000000,0.000000
1.322000,0.319000,-0.000100,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.152969,-0.000062,0.517820,0.935985,-0.000316,-0.319754,0.219226,0.001218,0.599301,1.202539,-0.000465,-0.012210,0.000000,0.000000,-0.000315,-0.000567,-0.003155,-0.000113,0.401545,0.401545,-0.395455,-0.395455,0.375164,0.375331,-0.415039,-0.415053,0.234832,-0.234832,0.234832,-0.234832,0.233159,-0.236082,0.233436,-0.236488,0.311668,0.155449,0.000000,0.000000,0.000000
1.332000,0.329000,-0.000104,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.162450,-0.000065,0.514722,0.960196,-0.000319,-0.299754,0.231289,0.001214,0.599284,1.199765,-0.000284,0.000168,0.000000,0.000000,-0.000315,-0.000498,-0.002905,-0.000112,0.401545,0.401545,-0.395455,-0.395455,0.371903,0.372198,-0.418707,-0.418682,0.234832,-0.234832,0.234832,-0.234832,0.233119,-0.236122,0.233397,-0.236527,0.308914,0.155451,0.000000,0.000000,0.000000
1.342000,0.339000,-0.000107,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.172173,-0.000068,0.511825,0.984208,-0.000322,-0.279754,0.243323,0.001209,0.599223,1.197336,-0.000596,-0.008026,0.000000,0.000000,-0.000315,-0.000441,-0.002702,-0.000113,0.401545,0.401545,-0.395455,-0.395455,0.368948,0.369245,-0.421990,-0.421939,0.234832,-0.234832,0.234832,-0.234832,0.233090,-0.236151,0.233366,-0.236558,0.306483,0.155470,0.000000,0.000000,0.000000
1.352000,0.349000,-0.000110,0.593700,1.000000,-0.000315,0.000000,-0.000315,0.000000,0.182134,-0.000072,0.509127,1.008034,-0.000324,-0.259754,0.255324,0.001206,0.599261,1.192743,-0.000541,0.003657,0.000000,0.000000,-0.000315,-0.000397,-0.002510,-0.000110,0.401545,0.401545,-0.395455,-0.395455,0.366259,0.366568,-0.425017,-0.424946,0.234832,-0.234832,0.234832,-0.234832,0.233064,-0.236177,0.233342,-0.236582,0.304172,0.155453,0.000000,0.000000,0.000000
