time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,ux,uy
1.402000,0.399000,0.000051,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.315561,0.001212,0.599328,1.170597,0.002880,-0.003717,0.405265,0.405265,-0.399175,-0.399175,0.359418,0.359769,-0.437754,-0.437346,0.298313,0.154810
1.414000,0.411000,0.000053,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.329566,0.001240,0.599107,1.161580,0.001615,-0.004499,0.405130,0.405130,-0.399041,-0.399041,0.357862,0.357808,-0.439933,-0.439560,0.296975,0.154845
1.424000,0.421000,0.000054,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.341142,0.001250,0.599173,1.151699,0.000824,0.002311,0.405021,0.405021,-0.398931,-0.398931,0.356673,0.356533,-0.441488,-0.441105,0.295925,0.154843
1.434000,0.431000,0.000055,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.352662,0.001254,0.599142,1.146057,0.000288,-0.000697,0.404916,0.404916,-0.398827,-0.398827,0.355747,0.355530,-0.442839,-0.442425,0.295073,0.154859
1.444000,0.441000,0.000057,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.364131,0.001254,0.599156,1.141734,-0.000122,0.000268,0.404816,0.404816,-0.398726,-0.398726,0.355002,0.354712,-0.443982,-0.443544,0.294352,0.154858
1.454000,0.451000,0.000058,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.375553,0.001256,0.599150,1.137866,0.000118,-0.001703,0.404719,0.404719,-0.398630,-0.398630,0.354370,0.354030,-0.444947,-0.444485,0.293823,0.154869
1.464000,0.461000,0.000059,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.386929,0.001255,0.599182,1.133075,0.000047,0.007515,0.404626,0.404626,-0.398537,-0.398537,0.353769,0.353521,-0.445788,-0.445297,0.293327,0.154878
1.474000,0.471000,0.000060,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.398263,0.001256,0.599165,1.129189,0.000212,-0.000094,0.404536,0.404536,-0.398447,-0.398447,0.353310,0.353140,-0.446513,-0.445993,0.292917,0.154893
1.484000,0.481000,0.000062,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.409548,0.001255,0.599204,1.124757,-0.000213,-0.002405,0.404449,0.404449,-0.398359,-0.398359,0.352970,0.352861,-0.447077,-0.446537,0.292607,0.154877
1.494000,0.491000,0.000063,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.420789,0.001257,0.599245,1.120431,0.000079,0.004335,0.404364,0.404364,-0.398275,-0.398275,0.352696,0.352578,-0.447517,-0.446963,0.292391,0.154868
1.504000,0.501000,0.000064,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.431989,0.001258,0.599239,1.116530,0.000082,0.003034,0.404282,0.404282,-0.398192,-0.398192,0.352536,0.352398,-0.447869,-0.447306,0.292210,0.154881
1.514000,0.511000,0.000066,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.443147,0.001259,0.599243,1.112955,0.000234,-0.003796,0.404202,0.404202,-0.398112,-0.398112,0.352422,0.352304,-0.448088,-0.447522,0.292101,0.154899
1.524000,0.521000,0.000067,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.454262,0.001256,0.599412,1.108636,-0.000428,0.015616,0.404124,0.404124,-0.398035,-0.398035,0.352360,0.352238,-0.448197,-0.447631,0.291964,0.154851
1.534000,0.531000,0.000068,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.465350,0.001266,0.599308,1.106137,0.000444,-0.004801,0.404049,0.404049,-0.397959,-0.397959,0.352388,0.352145,-0.448243,-0.447713,0.291995,0.154869
1.544000,0.541000,0.000069,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.476398,0.001269,0.599273,1.102280,0.000296,0.001794,0.403976,0.403976,-0.397886,-0.397886,0.352457,0.352122,-0.448308,-0.447801,0.291993,0.154885
1.554000,0.551000,0.000071,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.487404,0.001270,0.599265,1.098318,0.000249,-0.004132,0.403905,0.403905,-0.397815,-0.397815,0.352522,0.352176,-0.448258,-0.447764,0.292032,0.154909
1.564000,0.561000,0.000072,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.498378,0.001274,0.599351,1.093960,0.003223,-0.000463,0.403836,0.403836,-0.397746,-0.397746,0.352588,0.352261,-0.448113,-0.447641,0.292041,0.154863
1.574000,0.571000,0.000073,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.509318,0.001248,0.599345,1.091459,-0.000286,0.000414,0.403769,0.403769,-0.397679,-0.397679,0.352674,0.352425,-0.447920,-0.447475,0.292130,0.154919
1.584000,0.581000,0.000075,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.520232,0.001252,0.599327,1.089206,0.000294,0.003346,0.403704,0.403704,-0.397614,-0.397614,0.352831,0.352576,-0.447748,-0.447334,0.292239,0.154916
1.594000,0.591000,0.000076,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.531105,0.001252,0.599325,1.085737,-0.000067,-0.004219,0.403641,0.403641,-0.397551,-0.397551,0.352988,0.352756,-0.447504,-0.447119,0.292376,0.154933
1.604000,0.601000,0.000077,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.541941,0.001257,0.599415,1.081149,0.000409,-0.000779,0.403579,0.403579,-0.397490,-0.397490,0.353153,0.352958,-0.447193,-0.446839,0.292482,0.154884
1.614000,0.611000,0.000078,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.552751,0.001258,0.599400,1.079024,0.000361,-0.000741,0.403520,0.403520,-0.397431,-0.397431,0.353316,0.353207,-0.446858,-0.446533,0.292668,0.154900
1.624000,0.621000,0.000080,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.563541,0.001264,0.599255,1.077284,0.000597,-0.005127,0.403462,0.403462,-0.397373,-0.397373,0.353543,0.353439,-0.446566,-0.446272,0.292977,0.154945
1.634000,0.631000,0.000081,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.574272,0.001288,0.599363,1.071431,0.001291,0.007484,0.403406,0.403406,-0.397317,-0.397317,0.353888,0.353721,-0.446205,-0.445932,0.293159,0.154859
1.644000,0.641000,0.000082,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.584992,0.001295,0.599455,1.069673,0.002352,-0.002636,0.403352,0.403352,-0.397262,-0.397262,0.354313,0.354111,-0.445809,-0.445558,0.293415,0.154825
1.654000,0.651000,0.000084,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.595704,0.001273,0.599335,1.069563,0.000030,-0.004804,0.403299,0.403299,-0.397210,-0.397210,0.354608,0.354512,-0.445432,-0.445207,0.293856,0.154924
1.664000,0.661000,0.000085,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.606394,0.001272,0.599387,1.066957,-0.002756,-0.005019,0.403248,0.403248,-0.397158,-0.397158,0.354963,0.354928,-0.445093,-0.444899,0.294142,0.154908
1.676000,0.673000,0.000086,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.619170,0.001303,0.599369,1.062623,0.000826,-0.001663,0.403188,0.403188,-0.397099,-0.397099,0.355470,0.355450,-0.444659,-0.444627,0.294516,0.154852
1.686000,0.683000,0.000088,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.629788,0.001301,0.599383,1.060581,-0.000409,-0.002251,0.403140,0.403140,-0.397051,-0.397051,0.355931,0.355905,-0.444262,-0.444300,0.294939,0.154846
1.696000,0.693000,0.000089,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.640390,0.001303,0.599320,1.059048,-0.000253,-0.003586,0.403094,0.403094,-0.397004,-0.397004,0.356319,0.356292,-0.443850,-0.443962,0.295358,0.154852
1.706000,0.703000,0.000090,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.650973,0.001302,0.599264,1.057010,-0.000051,0.001721,0.403048,0.403048,-0.396959,-0.396959,0.356728,0.356683,-0.443445,-0.443672,0.295655,0.154880
1.716000,0.713000,0.000091,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.661528,0.001302,0.599405,1.053803,0.000092,0.000524,0.403004,0.403004,-0.396915,-0.396915,0.357166,0.357079,-0.442999,-0.443270,0.295904,0.154843
1.726000,0.723000,0.000093,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.672067,0.001301,0.599370,1.053147,0.000000,-0.001897,0.402962,0.402962,-0.396872,-0.396872,0.357582,0.357459,-0.442571,-0.442862,0.296274,0.154844
1.736000,0.733000,0.000094,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.682588,0.001296,0.599415,1.050188,-0.000242,0.011472,0.402920,0.402920,-0.396831,-0.396831,0.358012,0.357873,-0.442185,-0.442483,0.296613,0.154838
1.746000,0.743000,0.000095,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.693086,0.001294,0.599298,1.049406,-0.000177,-0.002928,0.402880,0.402880,-0.396791,-0.396791,0.358385,0.358242,-0.441725,-0.442023,0.297028,0.154878
1.756000,0.753000,0.000097,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.703563,0.001292,0.599346,1.046493,0.000040,-0.011155,0.402841,0.402841,-0.396752,-0.396752,0.358737,0.358561,-0.441205,-0.441504,0.297277,0.154865
1.766000,0.763000,0.000098,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.714023,0.001291,0.599355,1.045339,-0.000032,0.000817,0.402803,0.402803,-0.396714,-0.396714,0.359047,0.358837,-0.440727,-0.441022,0.297538,0.154847
1.776000,0.773000,0.000099,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.724463,0.001286,0.599359,1.043316,-0.000232,0.009622,0.402767,0.402767,-0.396677,-0.396677,0.359352,0.359137,-0.440319,-0.440605,0.297825,0.154854
1.786000,0.783000,0.000100,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.734885,0.001283,0.599296,1.041563,-0.000306,-0.004556,0.402731,0.402731,-0.396641,-0.396641,0.359677,0.359440,-0.439928,-0.440200,0.298089,0.154875
1.796000,0.793000,0.000102,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.745285,0.001279,0.599312,1.039548,-0.000479,-0.005323,0.402696,0.402696,-0.396607,-0.396607,0.359965,0.359732,-0.439520,-0.439777,0.298354,0.154879
1.806000,0.803000,0.000103,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.755665,0.001280,0.599372,1.036908,0.000002,0.004722,0.402663,0.402663,-0.396573,-0.396573,0.360178,0.360043,-0.439123,-0.439364,0.298603,0.154846
1.816000,0.813000,0.000104,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.766030,0.001276,0.599301,1.036095,-0.000099,0.002943,0.402630,0.402630,-0.396540,-0.396540,0.360358,0.360382,-0.438749,-0.438969,0.298860,0.154887
1.826000,0.823000,0.000106,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.776376,0.001274,0.599263,1.034411,0.000046,-0.008039,0.402598,0.402598,-0.396509,-0.396509,0.360553,0.360713,-0.438353,-0.438551,0.299090,0.154907
