time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy
1.444000,0.880689,0.035038,0.593700,1.984528,0.248282,0.000000,0.125591,0.600000,0.374493,0.023658,0.529621,1.700870,0.183101,-0.366452,0.254493,0.035331,0.578247,1.230226,0.384320,-0.155045,0.413834,0.413834,-0.407744,-0.407744,0.427641,0.421906,-0.430715,-0.411580,0.234832,-0.234832,0.234832,-0.234832,0.160567,-0.139176,0.230753,-0.232146,0.437868,0.131102
1.454000,0.900527,0.037577,0.593700,1.983090,0.259526,0.000000,0.131271,0.600000,0.391674,0.025555,0.525883,1.734815,0.196575,-0.373179,0.267162,0.039138,0.576642,1.277913,0.374454,-0.138074,0.414051,0.414051,-0.407962,-0.407962,0.428199,0.424852,-0.425744,-0.412744,0.234833,-0.234833,0.234833,-0.234833,0.155133,-0.144735,0.229450,-0.233484,0.439137,0.129884
1.464000,0.920351,0.040229,0.593700,1.981570,0.270888,0.000000,0.137015,0.600000,0.409184,0.027591,0.522197,1.767277,0.210607,-0.371141,0.280158,0.042933,0.575252,1.314348,0.365517,-0.129486,0.414266,0.414266,-0.408176,-0.408176,0.428513,0.428018,-0.420745,-0.413283,0.234838,-0.234838,0.234838,-0.234838,0.150410,-0.149624,0.228657,-0.234313,0.438091,0.128373
1.474000,0.940158,0.042995,0.593700,1.979968,0.282356,0.000000,0.142815,0.600000,0.427035,0.029759,0.518385,1.803954,0.222229,-0.391141,0.293303,0.046645,0.573970,1.334228,0.358959,-0.131137,0.414423,0.414423,-0.408333,-0.408333,0.429046,0.430960,-0.416038,-0.413127,0.234844,-0.234844,0.234844,-0.234844,0.146306,-0.153878,0.228516,-0.234463,0.436557,0.127048
1.484000,0.959950,0.045876,0.593700,1.978284,0.293921,0.000000,0.148669,0.600000,0.445270,0.032031,0.514385,1.842978,0.232198,-0.407592,0.306531,0.050325,0.572718,1.347905,0.355173,-0.133819,0.414540,0.414540,-0.408451,-0.408451,0.429951,0.433267,-0.411834,-0.412176,0.234846,-0.234846,0.234846,-0.234846,0.142657,-0.157709,0.228784,-0.234193,0.434731,0.125909
1.494000,0.979724,0.048873,0.593700,1.976519,0.305570,0.000000,0.154569,0.600000,0.463894,0.034404,0.510236,1.881729,0.242540,-0.422345,0.320237,0.054097,0.571360,1.391978,0.358132,-0.140329,0.414640,0.414640,-0.408550,-0.408550,0.431295,0.434472,-0.408469,-0.410488,0.234844,-0.234844,0.234844,-0.234844,0.139255,-0.161255,0.229296,-0.233672,0.433177,0.124904
1.504000,0.999480,0.051988,0.593700,1.974671,0.317290,0.000000,0.160509,0.600000,0.482870,0.036908,0.505939,1.912422,0.259070,-0.437112,0.334198,0.057848,0.570062,1.444462,0.357537,-0.148874,0.414691,0.414691,-0.408601,-0.408601,0.432955,0.434512,-0.405984,-0.408207,0.234838,-0.234838,0.234838,-0.234838,0.135959,-0.164725,0.229960,-0.233012,0.431497,0.124055
1.514000,1.019217,0.055219,0.593700,1.972743,0.329066,0.000000,0.166480,0.600000,0.502137,0.039590,0.501471,1.940618,0.277548,-0.456755,0.348710,0.061454,0.568588,1.513778,0.345115,-0.173828,0.414632,0.414632,-0.408543,-0.408543,0.432961,0.433473,-0.404444,-0.408231,0.234844,-0.234844,0.234844,-0.234844,0.132840,-0.168037,0.230687,-0.232376,0.431484,0.123411
1.524000,1.038934,0.058569,0.593700,1.970737,0.340874,0.000000,0.172472,0.600000,0.521664,0.042458,0.496804,1.961903,0.295570,-0.476755,0.363971,0.064933,0.566631,1.591333,0.328548,-0.207221,0.414448,0.414448,-0.408359,-0.408359,0.429295,0.431264,-0.404157,-0.412556,0.234871,-0.234871,0.234871,-0.234871,0.130486,-0.171214,0.231534,-0.231575,0.434397,0.123098
1.534000,1.058631,0.062037,0.593700,1.968657,0.352690,0.000000,0.178472,0.600000,0.541321,0.045493,0.491936,1.967932,0.311265,-0.496755,0.380219,0.068163,0.564528,1.669139,0.305370,-0.243255,0.414169,0.414169,-0.408080,-0.408080,0.421412,0.427944,-0.404879,-0.421394,0.234919,-0.234919,0.234919,-0.234919,0.129357,-0.174039,0.232513,-0.230746,0.440834,0.123316
